시설명,조사년도,경도(EPSG4326),위도(EPSG4326),좌안(L) 우안(R)
성내천 계단 5,2020,127.1174464,37.52348036,L
성내천 계단 6,2020,127.1176581,37.52318394,L
서울올림픽 파크텔 예식장 주차장,2020,127.1173875,37.52288125,L
성내천 경사로 5,2020,127.1172281,37.52222255,L
성내천 보행교 3,2020,127.1175335,37.521328,L
물레방아,2020,127.1192053,37.51713216,L
성내천 화장실 1,2020,127.1199152,37.51716072,L
묵동천 징검다리 1,2020,127.0728011,37.61599334,R
묵동천 파고라 1,2020,127.0731937,37.61636363,R
묵동천 계단 2,2020,127.0735933,37.61673954,R
묵동천 경사로 2,2020,127.0736245,37.61675079,R
묵동천 파고라 2,2020,127.0740052,37.61664243,R
묵동천 계단 3,2020,127.0736796,37.61665615,R
묵동천 경사로 1,2020,127.0723442,37.6163619,R
묵동천 파고라 3,2020,127.0751141,37.61699537,R
묵동천 보행교 1,2020,127.0752429,37.61689393,R
묵동천 계단 4,2020,127.0754769,37.61726881,R
묵동천 간이체육시설 4,2020,127.0758857,37.61694194,R
묵동천 계단 5,2020,127.0778835,37.61792686,R
묵동천 경사로 3,2020,127.0782805,37.61811892,R
묵동천 계단 6,2020,127.0789949,37.61832404,R
묵동천 징검다리 2,2020,127.0790797,37.61818771,R
묵동천 징검다리 3,2020,127.080649,37.6186439,R
묵동천 비상사다리 1,2020,127.0805726,37.61873067,R
한강 음수대 5,2020,126.8797746,37.5642151,R
한강 파고라 17,2020,126.8800808,37.56563898,R
한강 보행교 11,2020,126.8799217,37.56427607,R
난지 자전거공원 BMX 및 MTB 코스,2020,126.8805253,37.56546599,R
난지 물놀이장 매표소,2020,126.8800596,37.56473797,R
한강 쉼터 11,2020,127.0978231,37.53514464,R
한강 파고라 18,2020,126.8805545,37.56490515,R
한강 파고라 19,2020,126.8803307,37.56504008,R
한강 간이체육시설 10,2020,127.095738,37.5336869,R
난지 자전거대여소,2020,126.8801747,37.56526291,R
한강 비상사다리 1,2020,127.0956331,37.53359349,R
한강 화장실 9,2020,126.8797793,37.56481877,R
한강 음수대 6,2020,126.8795388,37.56482528,R
한강 나들목 4,2020,127.0924845,37.53080516,R
한강 경사로 7,2020,127.0920853,37.53048562,R
한강 간이체육시설 11,2020,127.0928213,37.53097383,R
한강 파고라 20,2020,127.0929459,37.53109087,R
양재천 경사로 26,2020,127.0234274,37.45747005,L
양재천 계단 65,2020,127.0227251,37.45717623,L
양재천 쉼터 15,2020,127.020865,37.45635022,L
양재천 경사로 27,2020,127.0203881,37.45634998,L
양재천 경사로 28,2020,127.0187336,37.45599773,L
양재천 징검다리 19,2020,127.0189003,37.45580399,L
양재천 계단 66,2020,127.0146209,37.45560074,L
양재천 보행교 9,2020,127.0144047,37.45541944,R
양재천 계단 67,2020,127.014132,37.45534739,R
양재천 계단 68,2020,127.0130965,37.45539143,R
양재천 화장실 6,2020,127.0130513,37.45534977,R
한강 쉼터 8,2020,127.1077173,37.54387026,R
한강 정자 2,2020,126.877127,37.56533637,R
한강 파고라 10,2020,127.1050392,37.5414839,R
한강 파고라 11,2020,126.876354,37.56563965,R
한강 주차장 1,2020,126.8830723,37.56419827,R
한강 계단 17,2020,127.0805132,37.52674929,R
한강 간이체육시설 13,2020,126.8818908,37.56446951,R
한강 화장실 8,2020,126.8796549,37.5647781,R
한강 화장실 12,2020,127.0806508,37.52715239,R
한강 계단 18,2020,127.0797439,37.52675882,R
한강 정자 3,2020,126.881045,37.56430198,R
한강 주차장 2,2020,127.0804958,37.52714902,R
한강 계단 19,2020,127.0792009,37.52677945,R
한강 놀이터 1,2020,126.8819407,37.5642522,R
한강 파고라 22,2020,126.8818633,37.5639807,R
한강 경사로 10,2020,127.0802193,37.52700965,R
한강 계단 20,2020,127.0784642,37.52683175,R
한강 음수대 7,2020,126.8831355,37.56378938,R
한강 정자 4,2020,126.8828538,37.56388145,R
한강 파고라 23,2020,126.8821919,37.56371073,R
서울시윈드서핑장,2020,127.0792876,37.52714092,R
한강 계단 21,2020,127.0775847,37.52691568,R
한강 계단 9,2020,127.0926261,37.53090641,R
한강 주차장 3,2020,127.079182,37.52712109,R
한강 음수대 8,2020,126.8822046,37.56352887,R
한강 화장실 13,2020,127.0790219,37.52732806,R
한강 경사로 91,2020,126.8819294,37.56334443,R
한강 계단 23,2020,127.0752645,37.52730236,R
한강 테니스장 1,2020,127.0779047,37.52733105,R
한강 계단 24,2020,127.0752656,37.52722831,R
한강 징검다리 2,2020,126.8809471,37.56355406,R
한강 배드민턴장 2,2020,127.0774004,37.52780779,R
한강 나들목 6,2020,127.0777273,37.52803621,R
한강 화장실 14,2020,127.0776421,37.52769388,R
한강 주차장 4,2020,127.078119,37.52766686,R
한강 파고라 24,2020,127.0739356,37.52768838,R
한강 간이체육시설 14,2020,127.0771771,37.52790254,R
한강 계단 25,2020,127.0735933,37.52761426,R
한강 농구장 2,2020,127.0769224,37.52782612,R
한강 화장실 15,2020,126.8978002,37.55341674,R
한강 정자 5,2020,127.0738059,37.52806913,R
한강 보행교 12,2020,126.8804367,37.5642428,R
한강 축구장 2,2020,127.075964,37.52818039,R
한강 보행교 13,2020,126.8811475,37.56388537,R
한강 파고라 25,2020,127.0765864,37.52831513,R
한강 비상사다리 2,2020,127.0766704,37.52844212,R
한강 파고라 27,2020,127.0756025,37.52866941,R
한강 야외공연장 1,2020,126.8826931,37.56263791,R
한강 파고라 28,2020,127.0703036,37.52870535,R
한강 간이체육시설 15,2020,127.0746522,37.52868128,R
한강 주차장 5,2020,126.883746,37.56382453,R
한강 음수대 9,2020,127.0750257,37.52887476,R
한강 주차장 6,2020,126.8843188,37.56343915,R
한강 파고라 29,2020,127.0692,37.52957209,R
한강 화장실 16,2020,126.8848258,37.56314232,R
한강 파고라 30,2020,127.0690495,37.52889642,R
한강 나들목 7,2020,127.0744632,37.52924678,R
한강 파고라 31,2020,127.0686478,37.52886512,R
한강 주차장 7,2020,127.0734871,37.52892978,R
한강 파고라 32,2020,127.0744992,37.52847865,R
한강 화장실 17,2020,127.0747225,37.52833435,R
한강 파고라 33,2020,126.8844791,37.56226801,R
한강 계단 26,2020,127.0681132,37.52880236,R
한강 계단 27,2020,126.8843151,37.56217775,R
한강 경사로 11,2020,126.8837125,37.56214337,R
한강 화장실 18,2020,127.0739617,37.5283551,R
한강 파고라 34,2020,127.0736734,37.52849268,R
한강 계단 28,2020,126.884836,37.56204537,R
한강 게이트볼 1,2020,127.0732236,37.52845242,R
한강 계단 29,2020,126.8851929,37.56178668,R
한강 계단 30,2020,127.0660068,37.5295649,R
한강 주차장 8,2020,126.8869163,37.56169374,R
한강 쉼터 16,2020,127.0657977,37.52982181,R
한강 음수대 10,2020,126.8977158,37.55306303,R
한강 농구장 3,2020,127.0727515,37.52862615,R
한강 파고라 35,2020,126.8978574,37.55295278,R
한강 계단 31,2020,126.8872226,37.56121875,R
한강 화장실 19,2020,127.0664654,37.53012327,R
전동휠체어충전소,2020,127.0736595,37.52921719,R
한강 파고라 37,2020,127.0658378,37.53016772,R
한강 화장실 20,2020,127.0727594,37.52886815,R
한강 야구장 3,2020,126.8983582,37.55291041,R
한강 계단 32,2020,126.8862242,37.56093623,R
한강 파고라 36,2020,127.0668277,37.53036408,R
한강 테니스장 2,2020,126.8990294,37.55243346,R
한강 파고라 26,2020,127.0706739,37.52846185,R
한강 야외공연장 2,2020,126.8868307,37.56025882,R
한강 축구장 3,2020,126.9003858,37.55149532,R
한강 나들목 8,2020,127.0670858,37.53120862,R
한강 파고라 38,2020,127.0724108,37.52878742,R
한강 파고라 39,2020,126.899684,37.55166141,R
한강 화장실 21,2020,126.8889778,37.56060549,R
한강 파고라 40,2020,126.8994489,37.55181888,R
한강 화장실 22,2020,127.0720759,37.52907256,R
한강 화장실 23,2020,126.8891052,37.56052677,R
한강 주차장 9,2020,127.0678292,37.5306203,R
한강 경사로 12,2020,126.8891167,37.56040965,R
한강 계단 33,2020,126.8994038,37.55169721,R
한강 쉼터 17,2020,127.0724271,37.52957015,R
한강 놀이터 2,2020,127.0677695,37.53029259,R
한강 계단 34,2020,126.900344,37.55103578,R
한강 야외공연장 3,2020,126.8880682,37.55960677,R
한강 물놀이장 2,2020,127.0671523,37.52961381,R
한강 파고라 41,2020,126.9008139,37.55088525,R
한강 농구장 4,2020,126.9009777,37.55103856,R
한강 파고라 42,2020,126.8896405,37.56022994,R
한강 음수대 11,2020,126.9010992,37.5511648,R
중랑천 화장실 38,2022,127.099419,37.613298,L
한강 파고라 43,2020,126.8899916,37.56002755,R
한강 간이체육시설 16,2020,127.0688922,37.53008133,R
한강 야외공연장 4,2020,126.8888301,37.55910519,R
한강 간이체육시설 17,2020,126.9011954,37.55117164,R
X게임장 2,2020,127.0716056,37.52969567,R
한강 화장실 24,2020,127.06909,37.5299776,R
한강 파고라 44,2020,126.8895431,37.55906081,R
한강 파고라 45,2020,127.0694634,37.53002243,R
한강 쉼터 18,2020,126.9014671,37.55112682,R
한강 간이체육시설 18,2020,127.0698566,37.53001094,R
한강 음수대 12,2020,127.0711558,37.5295912,R
한강 파고라 46,2020,126.8904118,37.55907063,R
한강 파고라 47,2020,127.0700969,37.52997701,R
한강 파고라 48,2020,127.0703795,37.52965248,R
한강 음수대 13,2020,126.9011254,37.5506659,R
한강 쉼터 19,2020,126.9020216,37.55005284,R
한강 경사로 13,2020,126.9011354,37.55055779,R
한강 간이체육시설 19,2020,126.890479,37.55956173,R
한강 비상사다리 3,2020,127.0680961,37.53091797,R
한강 계단 35,2020,126.9017237,37.55065739,R
거울분수,2020,126.8894035,37.55971615,R
자전거정거장,2020,126.8902867,37.55945118,R
한강 정자 6,2020,126.902235,37.55018479,R
한강 음수대 14,2020,126.9063242,37.54706839,R
한강 계단 36,2020,126.8932085,37.55638413,R
한강 물놀이장 3,2020,126.8929411,37.55724392,R
한강 계단 37,2020,126.907485,37.54635977,R
한강 쉼터 20,2020,126.9067263,37.54673985,R
한강 음수대 15,2020,126.893775,37.55580871,R
한강 화장실 25,2020,126.8941366,37.55620435,R
한강 화장실 26,2020,126.9074452,37.54644759,R
한강 계단 55,2020,126.9108195,37.54428157,R
한강 경사로 16,2020,126.9105817,37.54450916,R
한강 쉼터 39,2020,126.9102666,37.5443395,R
한강 주차장 12,2020,126.91019,37.54472092,R
한강 쉼터 40,2020,126.9102158,37.54439566,R
한강 화장실 33,2020,126.9102861,37.54479983,R
한강 쉼터 41,2020,126.9098463,37.54464558,R
한강 간이체육시설 27,2020,126.9098345,37.54477475,R
한강 계단 56,2020,126.909633,37.54451777,R
한강 쉼터 42,2020,126.9098121,37.54472701,R
한강 쉼터 43,2020,126.9096279,37.54495353,R
한강 계단 57,2020,126.9092593,37.5447585,R
한강 경사로 17,2020,126.9087679,37.54521312,R
한강 계단 58,2020,126.9086789,37.54508128,R
한강 계단 59,2020,126.9084084,37.54536714,R
한강 계단 60,2020,126.908029,37.54563489,R
한강 계단 61,2020,126.9079159,37.54562354,R
한강 쉼터 44,2020,126.9078362,37.54602893,R
한강 계단 62,2020,126.9107301,37.54403456,R
한강 주차장 13,2020,126.911254,37.54449197,R
한강 경사로 18,2020,126.9105835,37.54450948,R
한강 쉼터 45,2020,126.9110945,37.54379033,R
한강 경사로 19,2020,126.9122424,37.54347908,R
한강 쉼터 46,2020,126.9123245,37.5434386,R
한강 쉼터 47,2020,127.0246898,37.54364633,R
한강 조형물 1,2020,126.912449,37.54344545,R
한강 화장실 34,2020,127.0242465,37.54399912,R
한강 쉼터 48,2020,126.9128347,37.54333226,R
한강 조형물 2,2020,126.9133476,37.54322634,R
한강 쉼터 49,2020,127.0240881,37.54388878,R
도림천 간이체육시설 11,2020,126.9235299,37.48647142,R
홍제천 음수대 2,2020,126.9299646,37.57753621,R
홍제천 정자 6,2020,126.9228497,37.57242979,L
불광천 계단 24,2020,126.9143044,37.59069502,L
홍제천 경사로 16,2020,126.9301385,37.57772665,R
불광천 경사로 23,2020,126.9138916,37.59144705,R
불광천 간이체육시설 16,2020,126.9143381,37.59090452,L
홍제천 계단 28,2020,126.9238884,37.57319529,L
불광천 계단 25,2020,126.91441,37.59113545,L
홍제천 쉼터 7,2020,126.9307311,37.57791008,R
홍제천 계단 44,2020,126.9329991,37.57851668,L
불광천 음수대 3,2020,126.916228,37.59806313,L
홍제천 간이체육시설 25,2020,126.9483316,37.59839399,L
홍제천 경사로 31,2020,126.9347433,37.57920128,L
홍제천 경사로 32,2020,126.9479698,37.59843841,L
홍제천 징검다리 11,2020,126.9341666,37.57921191,R
홍제천 계단 45,2020,126.9478211,37.59847889,L
불광천 경사로 1,2020,126.9000007,37.56553816,L
불광천 계단 1,2020,126.899641,37.56263214,L
불광천 징검다리 1,2020,126.8995037,37.56264554,L
불광천 간이체육시설 1,2020,126.8999374,37.56602718,L
불광천 계단 2,2020,126.8999317,37.56633097,L
불광천 징검다리 2,2020,126.8997574,37.56763051,R
홍제천 계단 1,2020,126.9724382,37.60728855,L
홍제천 징검다리 1,2020,126.9723896,37.60729412,L
불광천 계단 3,2020,126.900048,37.56825019,L
한강 놀이터 5,2020,127.0240851,37.54355992,R
한강 보행교 15,2020,126.9167979,37.54265008,R
한강 야외공연장 6,2020,127.0236608,37.54361294,R
한강 쉼터 54,2020,127.0234624,37.54345281,R
한강 쉼터 53,2020,127.0235544,37.54334174,R
한강 음수대 21,2020,127.0234656,37.5434553,R
한강 쉼터 55,2020,126.9188497,37.5425982,R
한강 쉼터 56,2020,126.9192678,37.54269395,R
한강 구명환 1,2020,126.9187083,37.54258558,R
한강 농구장 5,2020,127.023036,37.54293489,R
한강 음수대 22,2020,127.0229216,37.54286312,R
한강 쉼터 57,2020,126.9210767,37.54359802,R
한강 화장실 35,2020,126.9214163,37.54356909,R
한강 간이체육시설 29,2020,127.023451,37.54326315,R
한강 쉼터 58,2020,126.9214122,37.54352045,R
한강 배드민턴장 4,2020,127.0229509,37.54276133,R
한강 게이트볼 2,2020,126.9212509,37.54351422,R
한강 쉼터 59,2020,126.921354,37.54358371,R
한강 쉼터 60,2020,127.0233277,37.54295318,R
한강 간이체육시설 30,2020,126.9214356,37.54363088,R
한강 쉼터 61,2020,127.0231102,37.54271517,R
한강 음수대 23,2020,126.9213762,37.54365285,R
한강 게이트볼 3,2020,126.9220271,37.54389977,R
한강 쉼터 63,2020,126.9220246,37.54398863,R
한강 쉼터 62,2020,126.9219491,37.5439444,R
한강 쉼터 66,2020,127.0227926,37.54263352,R
한강 쉼터 64,2020,126.9220215,37.54382157,R
한강 쉼터 65,2020,127.0230064,37.54266132,R
한강 쉼터 67,2020,126.923174,37.54419123,R
한강 쉼터 68,2020,127.0220197,37.54214529,R
한강 인라인스케이트장 2,2020,127.0209134,37.54164027,R
한강 쉼터 69,2020,126.9254156,37.54443193,R
한강 나들목 17,2020,126.9255556,37.54447595,R
중랑천 쉼터 120,2020,127.0505704,37.55374071,R
청계천 쉼터 1,2020,127.0515341,37.5563453,R
청계천 보행교 1,2020,127.0521337,37.55605897,L
청계천 쉼터 2,2020,127.05141,37.55691073,R
청계천 징검다리 4,2020,127.0390366,37.57225944,L
청계천 쉼터 3,2020,127.0513403,37.55847963,R
청계천 간이체육시설 1,2020,127.0507387,37.56210077,L
청계천 계단 2,2020,127.0508073,37.55887179,R
탄천 경사로 7,2020,127.0675983,37.51292498,L
탄천 계단 5,2020,127.0669563,37.51573856,L
탄천 경사로 8,2020,127.0668402,37.51627508,L
청계천 쉼터 21,2020,127.0413224,37.57157123,R
탄천 경사로 18,2020,127.0989482,37.49390832,L
탄천 경사로 19,2020,127.0999456,37.49348626,L
탄천 경사로 20,2020,127.0998097,37.49333095,L
탄천 계단 9,2020,127.1006846,37.49292239,L
탄천 경사로 22,2020,127.1038187,37.49153787,L
탄천 계단 10,2020,127.106616,37.48863976,L
탄천 경사로 23,2020,127.1068332,37.48829381,L
탄천 경사로 24,2020,127.1091174,37.48938081,R
탄천 화장실 5,2020,127.1093789,37.48888498,R
탄천 계단 11,2020,127.113744,37.483164,R
탄천 배드민턴장 1,2020,127.1136741,37.48270007,R
탄천 계단 12,2020,127.1173251,37.47851467,R
탄천 화장실 6,2020,127.1172998,37.47855524,R
탄천 경사로 25,2020,127.1187673,37.47626296,R
청계천 비상사다리 1,2020,127.0206069,37.57191779,L
중랑천 보행교 39,2020,127.0592493,37.63789715,L
중랑천 계단 76,2020,127.0549695,37.64558575,R
중랑천 쉼터 92,2020,127.0551565,37.64568589,R
안양천 파고라 13,2020,126.8978695,37.44547968,R
안양천 계단 48,2020,126.8984681,37.44465126,R
중랑천 경사로 61,2020,127.0549954,37.64613421,R
중랑천 파고라 60,2020,127.0586352,37.63846283,L
안양천 계단 49,2020,126.8992815,37.44272154,R
안양천 계단 50,2020,126.8989031,37.44348118,R
중랑천 쉼터 93,2020,127.0579509,37.6386788,L
안양천 족구장 3,2020,126.9006549,37.43922789,R
안양천 간이체육시설 7,2020,126.9008184,37.43882183,R
안양천 축구장 5,2020,126.9008255,37.43837657,R
안양천 농구장 8,2020,126.9008796,37.43806239,R
안양천 야구장 2,2020,126.9009268,37.43766373,R
중랑천 쉼터 96,2020,127.0557134,37.64403683,L
안양천 경사로 33,2020,126.9010787,37.43809409,R
중랑천 간이체육시설 96,2020,127.0571828,37.63935101,L
안양천 경사로 34,2020,126.9011633,37.43714246,R
중랑천 경사로 62,2020,127.0535965,37.65273455,R
안양천 화장실 22,2020,126.8904288,37.45747226,L
안양천 경사로 39,2020,126.890522,37.45753316,L
안양천 간이체육시설 9,2020,126.8900607,37.45798099,L
중랑천 인라인스케이트장 14,2020,127.0558323,37.64399708,L
안양천 계단 53,2020,126.8900976,37.45790444,L
중랑천 경사로 64,2020,127.0508919,37.66028035,R
안양천 계단 54,2020,126.8895057,37.45882292,L
안양천 파고라 15,2020,126.8894853,37.45922047,L
안양천 파고라 16,2020,126.889004,37.45984847,L
안양천 계단 55,2020,126.8886115,37.45966565,L
안양천 농구장 9,2020,126.888851,37.46011413,L
중랑천 계단 78,2020,127.0565231,37.6453913,L
중랑천 쉼터 97,2020,127.0563363,37.64559186,L
안양천 계단 56,2020,126.8871507,37.46145052,L
희망교,2022,126.888603,37.537994,L
희망교,2022,126.880195,37.527272,L
안양천 게이트볼 ,2022,126.87847,37.524082,L
안양천 국궁장,2022,126.879704,37.526703,L
안양천 우드볼장,2022,126.886309,37.540079,L
안양천 신정교 따릉이존,2022,126.877792,37.517441,L
휴게시설(파고라) 그늘막,2023,126.927767,37.482787,R
